title,checkin,checkout,reference,url,calificacion,precio,contains,ciudad
Exclusivo apartamentos a pocos metros de la playa,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/40679399?adults=2&previous_page_section_name=1000&federated_search_id=e7403060-2506-46ac-9520-e6ddf0794559,"4.71,17",177143,"4 huéspedes,1 habitación,3 camas,2 baños,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
Aposento Alto Shalom #2,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/20850989?adults=2&previous_page_section_name=1000&federated_search_id=f88a152f-3282-4bb5-b1d4-9271c391b048,"4.94,16",110000,"2 huéspedes,1 habitación,1 cama,1 baño privado,Aire acondicionado,Wifi",San Andres
Habitación Doble Haines Cay (5 mins de la playa),2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/32310163?adults=2&previous_page_section_name=1000&federated_search_id=f88a152f-3282-4bb5-b1d4-9271c391b048,"4.97,29",200000,"2 huéspedes,1 habitación,2 camas,1 baño privado,Aire acondicionado,Wifi",San Andres
Hermoso apartamento con espectacular vista al mar,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/46769574?adults=2&previous_page_section_name=1000&federated_search_id=f88a152f-3282-4bb5-b1d4-9271c391b048,"4.75,12",454286,"10 huéspedes,3 habitaciones,5 camas,2 baños,Aire acondicionado,Cocina,Wifi",San Andres
APARTAMENTO VALZOE 101,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/47962596?adults=2&previous_page_section_name=1000&federated_search_id=f88a152f-3282-4bb5-b1d4-9271c391b048,,130000,"4 huéspedes,1 habitación,3 camas,1,5 baños,Aire acondicionado,Cocina,Wifi",San Andres
Apartamento con hermosa vista al mar!,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/47702117?adults=2&previous_page_section_name=1000&federated_search_id=f88a152f-3282-4bb5-b1d4-9271c391b048,,385714,"4 huéspedes,1 habitación,1 cama,2 baños,Aire acondicionado,Cocina,Wifi",San Andres
APARTAESTUDIO TOTALMENTE INDEPENDIENTE,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/16301394?adults=2&previous_page_section_name=1000&federated_search_id=f88a152f-3282-4bb5-b1d4-9271c391b048,"4.77,57",130000,"3 huéspedes,1 habitación,2 camas,1,5 baños,Aire acondicionado,Cocina,Wifi",San Andres
Habitación 2 Personas - Santa Catalina en QE,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/38619541?adults=2&previous_page_section_name=1000&federated_search_id=f88a152f-3282-4bb5-b1d4-9271c391b048,"4.60,10",120000,"2 huéspedes,1 habitación,2 camas,2,5 baños compartidos,Cocina,Wifi",San Andres
Posada Nativa Derma´s Inn (turismo comunitario),2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/14091473?adults=2&previous_page_section_name=1000&federated_search_id=f88a152f-3282-4bb5-b1d4-9271c391b048,"3.29,7",76000,"16 huéspedes,6 habitaciones,14 camas,6 baños,Aire acondicionado,Wifi",San Andres
APARTAMENTO TURISTICO EN EL CENTRO DE LA ISLA,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/34064700?adults=2&previous_page_section_name=1000&federated_search_id=f88a152f-3282-4bb5-b1d4-9271c391b048,"4.86,51",350000,"9 huéspedes,3 habitaciones,5 camas,2 baños,Aire acondicionado,Cocina,Wifi",San Andres
Habitación independiente con baño privado,2020-07-12,2020-07-19,Habitación de hostal en San Andrés,https://www.airbnb.com.co/rooms/36883879?adults=2&previous_page_section_name=1000&federated_search_id=f88a152f-3282-4bb5-b1d4-9271c391b048,,110000,"2 huéspedes,1 habitación,0 camas,1 baño privado,Aire acondicionado,Wifi",San Andres
#️2 - “Mar de los 7 colores” .“Habitación Privada .,2020-07-12,2020-07-19,Habitación privada en SAN ANDRÉS ISLA,https://www.airbnb.com.co/rooms/17011076?adults=2&previous_page_section_name=1000&federated_search_id=f88a152f-3282-4bb5-b1d4-9271c391b048,"4.74,100",162857,"2 huéspedes,1 habitación,1 cama,1 baño compartido,Aire acondicionado",San Andres
San Luis Blue Beach Apartment 3 Huéspedes,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/48700871?adults=2&previous_page_section_name=1000&federated_search_id=f88a152f-3282-4bb5-b1d4-9271c391b048,,155000,"3 huéspedes,1 habitación,2 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Posada Henry Valbuena,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/14352857?adults=2&previous_page_section_name=1000&federated_search_id=f88a152f-3282-4bb5-b1d4-9271c391b048,"4.59,58",150000,"9 huéspedes,3 habitaciones,9 camas,2 baños,Aire acondicionado,Cocina",San Andres
Habitación Deluxe,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/29940518?adults=2&previous_page_section_name=1000&federated_search_id=f88a152f-3282-4bb5-b1d4-9271c391b048,"4.23,13",180000,"2 huéspedes,1 habitación,1 cama,1 baño privado,Aire acondicionado,Wifi",San Andres
Karibbik Haus Hostel Superior Suite,2020-07-12,2020-07-19,Habitación de hotel en San Andrés and Providencia,https://www.airbnb.com.co/rooms/14303490?adults=2&previous_page_section_name=1000&federated_search_id=f88a152f-3282-4bb5-b1d4-9271c391b048,,135176,"3 huéspedes,1 habitación,2 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Apartamento #5,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/19122748?adults=2&previous_page_section_name=1000&federated_search_id=f88a152f-3282-4bb5-b1d4-9271c391b048,"4.80,87",125000,"5 huéspedes,2 habitaciones,4 camas,1 baño,Aire acondicionado,Cocina",San Andres
TAMARINDO CENTRO SUPER APARTMENT,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/26837545?adults=2&previous_page_section_name=1000&federated_search_id=f88a152f-3282-4bb5-b1d4-9271c391b048,"4.94,18",315000,"6 huéspedes,2 habitaciones,2 camas,2,5 baños,Aire acondicionado,Cocina,Wifi",San Andres
Zaboka San Andres Islas - Como estar en casa,2020-07-12,2020-07-19,Habitación en un apartahotel en San Andrés,https://www.airbnb.com.co/rooms/40539968?adults=2&previous_page_section_name=1000&federated_search_id=f88a152f-3282-4bb5-b1d4-9271c391b048,"5.0,10",138467,"2 huéspedes,1 habitación,1 cama,1 baño privado,Aire acondicionado,Cocina,Wifi",San Andres
Habitación privada matrimonial,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/18933297?adults=2&previous_page_section_name=1000&federated_search_id=f88a152f-3282-4bb5-b1d4-9271c391b048,"4.70,10",138000,"2 huéspedes,1 habitación,1 cama,1 baño privado,Aire acondicionado,Wifi",San Andres
Zaboka SAI - Como estar en casa!,2020-07-12,2020-07-19,Habitación de hotel boutique en San Andrés,https://www.airbnb.com.co/rooms/46430679?adults=2&previous_page_section_name=1000&federated_search_id=1c4e0505-64a1-41ff-b0c6-051d24ed1316,"5.0,3",138467,"2 huéspedes,1 habitación,1 cama,1 baño privado,Aire acondicionado,Cocina,Wifi",San Andres
Sandy's Place (Apartamento 1),2020-07-12,2020-07-19,Apartamento entero en CO,https://www.airbnb.com.co/rooms/29803774?adults=2&previous_page_section_name=1000&federated_search_id=1c4e0505-64a1-41ff-b0c6-051d24ed1316,,200000,"4 huéspedes,1 habitación,2 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
SUMMER HOUSE INN SAN ANDRÉS HAB 201,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/17574127?adults=2&previous_page_section_name=1000&federated_search_id=1c4e0505-64a1-41ff-b0c6-051d24ed1316,"4.74,23",200000,"5 huéspedes,1 habitación,3 camas,1 baño privado,Aire acondicionado,Cocina,Wifi",San Andres
APARTAMENTO ROCKY CAY BAY VISTA AL MAR,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/15464186?adults=2&previous_page_section_name=1000&federated_search_id=1c4e0505-64a1-41ff-b0c6-051d24ed1316,"4.60,6",250000,"6 huéspedes,2 habitaciones,5 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Santuario 504 -  Loft # 3,2020-07-12,2020-07-19,Adosado entero en San Andrés,https://www.airbnb.com.co/rooms/31959996?adults=2&previous_page_section_name=1000&federated_search_id=1c4e0505-64a1-41ff-b0c6-051d24ed1316,"4.95,37",270000,"3 huéspedes,1 habitación,2 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
"El paraíso te espera, ven y disfruta en GRANDE!!!",2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/35874607?adults=2&previous_page_section_name=1000&federated_search_id=1c4e0505-64a1-41ff-b0c6-051d24ed1316,"4.60,35",220000,"8 huéspedes,2 habitaciones,4 camas,2 baños,Aire acondicionado,Cocina",San Andres
Apto vacacionales Maria place,2020-07-12,2020-07-19,Casa de campo entera en San Andrés,https://www.airbnb.com.co/rooms/34063657?adults=2&previous_page_section_name=1000&federated_search_id=1c4e0505-64a1-41ff-b0c6-051d24ed1316,"5.0,9",86000,"5 huéspedes,2 habitaciones,4 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Alojamiento/Habitación 2-4 Huéspedes (4),2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/17111357?adults=2&previous_page_section_name=1000&federated_search_id=1c4e0505-64a1-41ff-b0c6-051d24ed1316,"4.50,4",100000,"4 huéspedes,1 habitación,3 camas,1 baño privado,Aire acondicionado,Cocina,Wifi",San Andres
Casona La Carolina 1,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/21426695?adults=2&previous_page_section_name=1000&federated_search_id=1c4e0505-64a1-41ff-b0c6-051d24ed1316,,124000,"2 huéspedes,1 habitación,1 cama,1 baño privado,Aire acondicionado,Cocina",San Andres
ZAIDA HOUSE hab #1,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/13451165?adults=2&previous_page_section_name=1000&federated_search_id=1c4e0505-64a1-41ff-b0c6-051d24ed1316,"4.28,36",120000,"4 huéspedes,1 habitación,2 camas,1 baño privado,Aire acondicionado,Wifi",San Andres
Aquarium Coral Hostel,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/42181534?adults=2&previous_page_section_name=1000&federated_search_id=1c4e0505-64a1-41ff-b0c6-051d24ed1316,,100000,"3 huéspedes,1 habitación,2 camas,1 baño privado,Wifi",San Andres
Villa Real House - Habitación 1 (memories),2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/38289015?adults=2&previous_page_section_name=1000&federated_search_id=1c4e0505-64a1-41ff-b0c6-051d24ed1316,,145714,"2 huéspedes,1 habitación,1 cama,1 baño privado,Aire acondicionado,Cocina,Wifi",San Andres
A solo 200 mts de la playa ppal Apto ZERO STRESS I,2020-07-12,2020-07-19,Conjunto residencial entero en San Andres Isla,https://www.airbnb.com.co/rooms/23005482?adults=2&previous_page_section_name=1000&federated_search_id=1c4e0505-64a1-41ff-b0c6-051d24ed1316,"4.93,80",421429,"6 huéspedes,2 habitaciones,4 camas,2 baños,Aire acondicionado,Cocina,Wifi",San Andres
Tus Vacaciones Soñadas En El Caribe,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/40454114?adults=2&previous_page_section_name=1000&federated_search_id=1c4e0505-64a1-41ff-b0c6-051d24ed1316,"5.0,7",130000,"12 huéspedes,3 habitaciones,9 camas,2,5 baños,Aire acondicionado,Cocina,Wifi",San Andres
Habitaciones con áreas comunes para compartir.,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/24607913?adults=2&previous_page_section_name=1000&federated_search_id=1c4e0505-64a1-41ff-b0c6-051d24ed1316,,120000,"3 huéspedes,1 habitación,2 camas,1 baño compartido,Aire acondicionado,Cocina,Wifi",San Andres
El encanto,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/31460865?adults=2&previous_page_section_name=1000&federated_search_id=1c4e0505-64a1-41ff-b0c6-051d24ed1316,,124000,"4 huéspedes,2 habitaciones,3 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Alojamiento Frente al aeropuerto. Hab. 101,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/45206731?adults=2&previous_page_section_name=1000&federated_search_id=1c4e0505-64a1-41ff-b0c6-051d24ed1316,,110000,"3 huéspedes,1 habitación,2 camas,1 baño,Aire acondicionado,Wifi",San Andres
San Andrés Living Native Lodge-3,2020-07-12,2020-07-19,Casa de huéspedes entera en San Andrés,https://www.airbnb.com.co/rooms/13870427?adults=2&previous_page_section_name=1000&federated_search_id=1c4e0505-64a1-41ff-b0c6-051d24ed1316,"5.0,4",83684,"2 huéspedes,1 habitación,1 cama,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Casona La Carolina 4,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/27226136?adults=2&previous_page_section_name=1000&federated_search_id=1c4e0505-64a1-41ff-b0c6-051d24ed1316,"4.47,32",139000,"2 huéspedes,1 habitación,1 cama,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Apart gaviotas 1.(precio para  4 huespedes.),2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/17560324?adults=2&previous_page_section_name=1000&federated_search_id=1c4e0505-64a1-41ff-b0c6-051d24ed1316,"4.81,75",217143,"9 huéspedes,3 habitaciones,3 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Un Apartaestudio Acogedor con Excelente Ubicación!,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/35913205?adults=2&previous_page_section_name=1000&federated_search_id=16abd908-4043-4614-b3d4-d680997fbeef,"4.97,33",99990,"2 huéspedes,1 habitación,1 cama,1 baño,Wifi,Aire acondicionado",Cartagena
Apartamento cómodo y equipado,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/48159109?adults=2&previous_page_section_name=1000&federated_search_id=16abd908-4043-4614-b3d4-d680997fbeef,,80000,"2 huéspedes,1 habitación,1 cama,1 baño,Wifi,Aire acondicionado,Cocina",Cartagena
"1BR Awesome ocean view, pool & jacuzzi. 10th floor",2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/47705354?adults=2&previous_page_section_name=1000&federated_search_id=16abd908-4043-4614-b3d4-d680997fbeef,"4.80,5",204000,"4 huéspedes,1 habitación,2 camas,1 baño,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
☀Único y encantador Mirador del Laguito 1404 A☀,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/17892408?adults=2&previous_page_section_name=1000&federated_search_id=16abd908-4043-4614-b3d4-d680997fbeef,"4.88,123",211880,"4 huéspedes,1 habitación,3 camas,1 baño,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
Casa Huésped La Pilo-Getsemaní-habitación familiar,2020-07-12,2020-07-19,Habitación privada en Cartagena,https://www.airbnb.com.co/rooms/40211243?adults=2&previous_page_section_name=1000&federated_search_id=16abd908-4043-4614-b3d4-d680997fbeef,"4.87,23",70714,"3 huéspedes,1 habitación,2 camas,1 baño privado,Wifi,Aire acondicionado",Cartagena
Hermoso Apartamento con vista al mar,2020-07-12,2020-07-19,Conjunto residencial entero en Provincia de Cartagena,https://www.airbnb.com.co/rooms/46521893?adults=2&previous_page_section_name=1000&federated_search_id=16abd908-4043-4614-b3d4-d680997fbeef,,174286,"4 huéspedes,1 habitación,2 camas,2 baños,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
Apto Vista al Mar Piso13/Seaview Aptmnt 13rd Floor,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/24920671?adults=2&previous_page_section_name=1000&federated_search_id=16abd908-4043-4614-b3d4-d680997fbeef,"4.81,149",205000,"4 huéspedes,2 habitaciones,3 camas,2 baños,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
"Comfy room, low cost, TV and private bath",2020-07-12,2020-07-19,Habitación privada en Cartagena,https://www.airbnb.com.co/rooms/37502045?adults=2&previous_page_section_name=1000&federated_search_id=16abd908-4043-4614-b3d4-d680997fbeef,"4.55,20",45429,"2 huéspedes,1 habitación,1 cama,1,5 baños,Wifi,Cocina",Cartagena
★ESTADÍA TROPICAL | Fácil de recorrer | Auténtico★,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/22483124?adults=2&previous_page_section_name=1000&federated_search_id=16abd908-4043-4614-b3d4-d680997fbeef,"4.48,131",106513,"4 huéspedes,1 habitación,2 camas,1 baño,Wifi,Aire acondicionado,Cocina",Cartagena
APARTA ESTUDIO CÓMODO,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/38985256?adults=2&previous_page_section_name=1000&federated_search_id=16abd908-4043-4614-b3d4-d680997fbeef,"4.67,6",95881,"3 huéspedes,1 habitación,1 cama,1 baño,Wifi,Aire acondicionado,Cocina",Cartagena
Luxury Contemporary Room  in The Best Area (211),2020-07-12,2020-07-19,Habitación de hotel boutique en Cartagena,https://www.airbnb.com.co/rooms/43816266?adults=2&previous_page_section_name=1000&federated_search_id=16abd908-4043-4614-b3d4-d680997fbeef,"4.83,12",120429,"2 huéspedes,Estudio,1 cama,1 baño privado,Wifi,Aire acondicionado,Piscina",Cartagena
Moderno Apartamento Frente a la Playa,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/17270133?adults=2&previous_page_section_name=1000&federated_search_id=16abd908-4043-4614-b3d4-d680997fbeef,"4.72,138",260000,"2 huéspedes,1 habitación,2 camas,2 baños,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
"6-Hermoso apto. 1 alcoba Piso 6, con vista al mar",2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/19531750?adults=2&previous_page_section_name=1000&federated_search_id=16abd908-4043-4614-b3d4-d680997fbeef,"4.91,143",150000,"4 huéspedes,1 habitación,3 camas,1,5 baños,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
Nice Apartment Historic Center  (409),2020-07-12,2020-07-19,Loft entero en Cartagena,https://www.airbnb.com.co/rooms/33709831?adults=2&previous_page_section_name=1000&federated_search_id=16abd908-4043-4614-b3d4-d680997fbeef,"4.77,14",168571,"4 huéspedes,Estudio,2 camas,1 baño,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
Casa Carolay aparta estudio # 1,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/34125197?adults=2&previous_page_section_name=1000&federated_search_id=16abd908-4043-4614-b3d4-d680997fbeef,"4.74,31",70000,"4 huéspedes,1 habitación,2 camas,1 baño,Wifi,Aire acondicionado,Cocina",Cartagena
★ Awesome Bedroom with PrivateTerrace & Sea View ★,2020-07-12,2020-07-19,Habitación privada en Cartagena,https://www.airbnb.com.co/rooms/20382032?adults=2&previous_page_section_name=1000&federated_search_id=16abd908-4043-4614-b3d4-d680997fbeef,"4.65,37",130000,"2 huéspedes,1 habitación,1 cama,1 baño compartido,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
